Player,Pos,Nation,Age,Born,MP,Starts,Min,Gls,Sh,SoT,Avg_Sh_Dist,FK,PK,PKatt,Cmp,Att,Pass_TD,Pass_PD,Cmp_S,Att_S,Cmp_M,Att_M,Cmp_L,Att_L,Ast,KP,Pas_A3,PPA,CrsPA,PrgP,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,TO_Att,TO_Succ,Tkld,Carries,Carries_TD,Carries_PD,PrgC,Carries_A3,CPA,Mis,Dis,Rec,PrgR,Tkl,TklW,Tkl_D3,Tkl_M3,Tkl_A3,Tkl_VD_succ,Tkl_VD_att,Tkl_VD_lost,Blocks,Blocked_shot,Blocked_pass,Int,Clr,Err
Raziel García,FW,Peru,26.0,1994.0,4.0,0.0,86.0,0.0,3.0,1.0,23.6,0.0,0.0,0.0,61.0,73.0,800.0,290.0,41.0,43.0,10.0,14.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,86.0,0.0,12.0,44.0,32.0,2.0,86.0,5.0,3.0,2.0,65.0,274.0,128.0,2.0,2.0,0.0,2.0,2.0,64.0,7.0,5.0,3.0,5.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0
Gastón Giménez,MF,Paraguay,29.0,1991.0,2.0,1.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,309.0,113.0,8.0,9.0,7.0,9.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,32.0,1.0,8.0,22.0,2.0,0.0,32.0,0.0,0.0,0.0,18.0,79.0,19.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0
Diego Godín,DF,Uruguay,34.0,1986.0,5.0,5.0,405.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,252.0,278.0,4879.0,1689.0,98.0,104.0,128.0,139.0,25.0,31.0,0.0,1.0,15.0,1.0,0.0,13.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,10.0,6.0,302.0,18.0,122.0,175.0,7.0,4.0,302.0,3.0,3.0,0.0,201.0,827.0,490.0,0.0,4.0,0.0,0.0,1.0,214.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,4.0,3.0,1.0,2.0,7.0,5.0,0.0
Gustavo Gómez,DF,Paraguay,27.0,1993.0,4.0,4.0,314.0,1.0,3.0,1.0,9.5,0.0,0.0,0.0,164.0,181.0,3267.0,1411.0,57.0,58.0,85.0,90.0,21.0,30.0,0.0,1.0,9.0,1.0,0.0,12.0,3.0,1.0,1.0,7.0,3.0,0.0,1.0,0.0,0.0,1.0,14.0,9.0,7.0,204.0,18.0,96.0,101.0,9.0,4.0,204.0,0.0,0.0,0.0,136.0,554.0,276.0,0.0,2.0,0.0,0.0,0.0,139.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,6.0,10.0,0.0
Maxi Gómez,FW,Uruguay,24.0,1996.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Papu Gómez,FW,Argentina,32.0,1988.0,2.0,2.0,126.0,2.0,3.0,2.0,15.3,0.0,0.0,0.0,77.0,83.0,1175.0,324.0,39.0,39.0,36.0,38.0,2.0,2.0,0.0,1.0,10.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,1.0,99.0,2.0,13.0,59.0,29.0,3.0,99.0,7.0,3.0,4.0,79.0,458.0,311.0,6.0,8.0,1.0,1.0,0.0,83.0,12.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0
Alexander González,DF,Venezuela,28.0,1992.0,4.0,3.0,289.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.0,119.0,1305.0,687.0,47.0,56.0,24.0,35.0,7.0,18.0,0.0,1.0,13.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,0.0,0.0,0.0,20.0,1.0,3.0,160.0,13.0,44.0,75.0,42.0,2.0,160.0,13.0,8.0,5.0,91.0,514.0,246.0,6.0,8.0,2.0,9.0,8.0,83.0,9.0,8.0,6.0,7.0,1.0,0.0,7.0,13.0,6.0,1.0,0.0,1.0,5.0,9.0,0.0
Carlos González Espínola,FW,Paraguay,27.0,1993.0,5.0,2.0,214.0,0.0,5.0,2.0,8.0,0.0,0.0,0.0,33.0,54.0,432.0,47.0,25.0,35.0,5.0,12.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,6.0,15.0,10.0,76.0,2.0,3.0,37.0,37.0,15.0,76.0,3.0,1.0,2.0,44.0,162.0,42.0,2.0,3.0,0.0,7.0,2.0,58.0,12.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
Giovanni González,DF,Uruguay,26.0,1994.0,3.0,2.0,117.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,58.0,72.0,967.0,327.0,26.0,29.0,22.0,27.0,6.0,9.0,0.0,1.0,6.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,0.0,1.0,81.0,8.0,30.0,30.0,21.0,2.0,81.0,1.0,1.0,0.0,50.0,181.0,68.0,4.0,3.0,2.0,0.0,2.0,55.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0
Nicolás González,FW,Argentina,22.0,1998.0,5.0,4.0,308.0,0.0,11.0,5.0,13.2,0.0,0.0,0.0,43.0,72.0,549.0,104.0,25.0,38.0,13.0,20.0,1.0,5.0,0.0,2.0,1.0,2.0,0.0,5.0,1.0,0.0,0.0,6.0,7.0,1.0,3.0,0.0,0.0,0.0,15.0,14.0,4.0,133.0,8.0,26.0,49.0,64.0,22.0,133.0,10.0,4.0,6.0,83.0,401.0,193.0,6.0,5.0,4.0,10.0,4.0,84.0,22.0,4.0,4.0,1.0,0.0,3.0,3.0,4.0,1.0,3.0,1.0,2.0,6.0,9.0,0.0
Fernando Gorriarán,MF,Uruguay,26.0,1994.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,190.0,34.0,3.0,3.0,6.0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,3.0,8.0,1.0,0.0,12.0,0.0,0.0,0.0,11.0,77.0,61.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carlos Gruezo,MF,Ecuador,25.0,1995.0,1.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,220.0,88.0,9.0,12.0,4.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,25.0,1.0,8.0,16.0,1.0,0.0,25.0,0.0,0.0,0.0,13.0,29.0,7.0,0.0,0.0,0.0,2.0,0.0,14.0,0.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Luis Haquín,DF,Bolivia,23.0,1997.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,46.0,690.0,293.0,13.0,14.0,22.0,24.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,51.0,4.0,32.0,19.0,0.0,0.0,51.0,0.0,0.0,0.0,38.0,190.0,99.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,1.0,2.0,1.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
Ronald Hernández,DF,Venezuela,23.0,1997.0,4.0,1.0,107.0,1.0,2.0,2.0,12.5,0.0,0.0,0.0,38.0,51.0,606.0,187.0,22.0,23.0,12.0,15.0,3.0,11.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,7.0,1.0,3.0,61.0,2.0,15.0,33.0,15.0,2.0,61.0,1.0,0.0,1.0,38.0,182.0,112.0,2.0,4.0,0.0,0.0,1.0,41.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0
Yangel Herrera,MF,Venezuela,23.0,1998.0,1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,67.0,4.0,2.0,3.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,1.0,9.0,1.0,0.0,11.0,1.0,0.0,1.0,6.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piero Hincapié,DF,Ecuador,19.0,2002.0,5.0,5.0,449.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,212.0,264.0,3987.0,1576.0,94.0,105.0,87.0,95.0,28.0,52.0,0.0,1.0,28.0,5.0,1.0,27.0,1.0,1.0,0.0,8.0,5.0,1.0,1.0,0.0,0.0,0.0,31.0,15.0,7.0,316.0,30.0,130.0,166.0,21.0,6.0,316.0,8.0,5.0,3.0,191.0,1235.0,773.0,9.0,7.0,0.0,6.0,0.0,200.0,3.0,11.0,7.0,9.0,2.0,0.0,8.0,9.0,1.0,5.0,4.0,1.0,6.0,13.0,1.0
Luis Iberico,MF,Peru,22.0,1998.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,55.0,18.0,2.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,3.0,5.0,4.0,3.0,0.0,12.0,0.0,0.0,0.0,5.0,32.0,10.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
Mauricio Isla,DF,Chile,32.0,1988.0,5.0,5.0,450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,229.0,267.0,3731.0,1292.0,118.0,130.0,76.0,90.0,23.0,30.0,0.0,4.0,15.0,6.0,2.0,26.0,1.0,0.0,0.0,2.0,4.0,3.0,9.0,0.0,0.0,0.0,26.0,5.0,4.0,303.0,23.0,79.0,121.0,104.0,7.0,303.0,3.0,0.0,3.0,215.0,692.0,290.0,4.0,7.0,2.0,4.0,2.0,208.0,32.0,7.0,5.0,5.0,2.0,0.0,6.0,7.0,1.0,0.0,0.0,0.0,6.0,9.0,0.0
Gabriel Jesus,FW,Brazil,23.0,1997.0,4.0,4.0,278.0,0.0,3.0,1.0,17.2,0.0,0.0,0.0,95.0,115.0,1283.0,257.0,64.0,75.0,25.0,29.0,3.0,4.0,1.0,5.0,3.0,6.0,1.0,10.0,1.0,1.0,0.0,11.0,5.0,0.0,3.0,0.0,0.0,0.0,17.0,2.0,6.0,146.0,1.0,17.0,51.0,80.0,11.0,146.0,11.0,7.0,4.0,106.0,488.0,200.0,6.0,6.0,2.0,4.0,4.0,102.0,37.0,3.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,4.0,1.0,0.0
Vinicius Júnior,MF,Brazil,20.0,2000.0,4.0,0.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,215.0,84.0,15.0,18.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,35.0,0.0,3.0,8.0,24.0,5.0,35.0,6.0,1.0,5.0,31.0,175.0,79.0,4.0,3.0,2.0,3.0,0.0,30.0,13.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Adrian Jusino,DF,Bolivia,28.0,1992.0,4.0,4.0,360.0,0.0,1.0,1.0,16.9,0.0,0.0,0.0,86.0,99.0,1579.0,535.0,28.0,30.0,50.0,54.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,5.0,137.0,43.0,100.0,37.0,2.0,2.0,137.0,1.0,0.0,1.0,71.0,367.0,197.0,0.0,0.0,0.0,3.0,2.0,74.0,0.0,4.0,2.0,4.0,0.0,0.0,3.0,6.0,3.0,5.0,2.0,3.0,2.0,18.0,0.0
Leonel Justiniano,MF,Bolivia,28.0,1992.0,4.0,4.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,126.0,1790.0,648.0,46.0,49.0,45.0,46.0,9.0,13.0,1.0,4.0,8.0,2.0,0.0,14.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,21.0,5.0,2.0,157.0,10.0,44.0,92.0,26.0,0.0,157.0,5.0,4.0,1.0,106.0,672.0,319.0,3.0,8.0,0.0,2.0,3.0,101.0,3.0,8.0,4.0,3.0,5.0,0.0,2.0,15.0,13.0,4.0,2.0,2.0,5.0,4.0,0.0
Kaku,MF,Paraguay,26.0,1995.0,2.0,2.0,151.0,1.0,5.0,2.0,18.2,0.0,0.0,0.0,111.0,127.0,1935.0,600.0,45.0,48.0,50.0,56.0,12.0,16.0,0.0,12.0,16.0,8.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,142.0,0.0,8.0,59.0,76.0,9.0,142.0,3.0,3.0,0.0,105.0,357.0,158.0,2.0,2.0,1.0,3.0,2.0,113.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0
Francisco La Mantía,DF,Venezuela,24.0,1996.0,2.0,2.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,59.0,976.0,253.0,16.0,18.0,27.0,28.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,78.0,17.0,53.0,24.0,1.0,0.0,78.0,0.0,0.0,0.0,44.0,160.0,58.0,0.0,1.0,1.0,0.0,0.0,49.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,1.0,4.0,10.0,0.0
Gianluca Lapadula,FW,Peru,30.0,1990.0,7.0,7.0,607.0,3.0,16.0,6.0,16.8,0.0,0.0,0.0,74.0,98.0,959.0,157.0,48.0,58.0,20.0,27.0,3.0,4.0,1.0,5.0,4.0,5.0,1.0,10.0,0.0,0.0,0.0,10.0,9.0,5.0,2.0,0.0,0.0,0.0,5.0,9.0,18.0,162.0,8.0,10.0,72.0,82.0,26.0,162.0,7.0,1.0,6.0,95.0,324.0,128.0,6.0,3.0,3.0,13.0,5.0,113.0,40.0,2.0,2.0,1.0,1.0,0.0,0.0,6.0,6.0,3.0,0.0,3.0,1.0,7.0,0.0
Giovani Lo Celso,MF,Argentina,24.0,1996.0,6.0,5.0,331.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,134.0,150.0,1957.0,398.0,73.0,78.0,49.0,53.0,5.0,8.0,0.0,4.0,7.0,4.0,1.0,15.0,3.0,0.0,0.0,7.0,8.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,2.0,177.0,3.0,17.0,113.0,50.0,3.0,177.0,6.0,5.0,1.0,133.0,625.0,392.0,10.0,9.0,1.0,11.0,3.0,130.0,8.0,5.0,4.0,1.0,3.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,3.0,1.0,0.0
Renan Lodi,DF,Brazil,22.0,1998.0,7.0,5.0,384.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,211.0,249.0,3182.0,761.0,122.0,135.0,80.0,91.0,8.0,14.0,1.0,3.0,8.0,9.0,4.0,17.0,2.0,0.0,0.0,9.0,6.0,0.0,20.0,0.0,0.0,0.0,24.0,4.0,6.0,295.0,12.0,87.0,117.0,96.0,4.0,295.0,6.0,6.0,0.0,179.0,732.0,385.0,12.0,9.0,1.0,6.0,0.0,181.0,32.0,9.0,3.0,3.0,4.0,2.0,5.0,11.0,6.0,2.0,0.0,2.0,11.0,8.0,1.0
Marcos López,DF,Peru,21.0,1999.0,4.0,3.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,164.0,1981.0,583.0,75.0,79.0,45.0,51.0,6.0,12.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,0.0,0.0,4.0,6.0,0.0,6.0,0.0,0.0,0.0,19.0,4.0,2.0,187.0,11.0,59.0,106.0,23.0,0.0,187.0,2.0,2.0,0.0,109.0,438.0,293.0,6.0,3.0,0.0,7.0,0.0,117.0,10.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,6.0,7.0,0.0
Jhilmar Lora,DF,Peru,20.0,2000.0,3.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,170.0,79.0,9.0,9.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,23.0,1.0,4.0,12.0,7.0,1.0,23.0,2.0,1.0,1.0,14.0,98.0,33.0,0.0,0.0,1.0,2.0,2.0,12.0,2.0,3.0,3.0,2.0,1.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
Douglas Luiz,MF,Brazil,22.0,1998.0,2.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,50.0,789.0,173.0,24.0,25.0,18.0,19.0,4.0,5.0,0.0,1.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,54.0,3.0,14.0,32.0,9.0,1.0,54.0,0.0,0.0,0.0,41.0,176.0,87.0,1.0,1.0,0.0,1.0,1.0,48.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Luis Mago,DF,Venezuela,26.0,1994.0,4.0,4.0,360.0,0.0,4.0,1.0,19.0,0.0,0.0,0.0,103.0,134.0,2032.0,668.0,41.0,43.0,47.0,56.0,14.0,27.0,0.0,1.0,7.0,0.0,0.0,11.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,5.0,171.0,25.0,89.0,79.0,8.0,6.0,171.0,1.0,1.0,0.0,100.0,440.0,249.0,1.0,3.0,0.0,1.0,0.0,95.0,0.0,8.0,6.0,8.0,0.0,0.0,6.0,12.0,6.0,6.0,3.0,3.0,8.0,13.0,0.0
José Manuel Velázquez,DF,Venezuela,30.0,1990.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,18.0,311.0,134.0,3.0,3.0,10.0,11.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,23.0,3.0,12.0,11.0,0.0,0.0,23.0,0.0,0.0,0.0,10.0,47.0,22.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0
Bernaldo Manzano,MF,Venezuela,30.0,1990.0,3.0,2.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,73.0,1345.0,266.0,30.0,32.0,23.0,26.0,14.0,14.0,0.0,0.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,4.0,83.0,3.0,14.0,66.0,4.0,0.0,83.0,3.0,3.0,0.0,45.0,131.0,37.0,0.0,0.0,0.0,1.0,1.0,55.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,3.0,0.0
José María Giménez,DF,Uruguay,26.0,1995.0,5.0,5.0,450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,246.0,280.0,4943.0,1520.0,76.0,86.0,133.0,147.0,30.0,39.0,0.0,0.0,21.0,0.0,0.0,16.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,7.0,328.0,27.0,133.0,181.0,15.0,2.0,328.0,1.0,1.0,0.0,204.0,777.0,540.0,3.0,5.0,0.0,2.0,0.0,221.0,1.0,8.0,4.0,8.0,0.0,0.0,5.0,11.0,6.0,7.0,3.0,4.0,8.0,17.0,0.0
Guillermo Maripán,DF,Chile,26.0,1994.0,3.0,3.0,217.0,0.0,1.0,1.0,13.7,0.0,0.0,0.0,99.0,121.0,1852.0,555.0,32.0,38.0,52.0,61.0,9.0,15.0,0.0,0.0,8.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0,141.0,16.0,69.0,70.0,2.0,1.0,141.0,3.0,2.0,1.0,98.0,503.0,265.0,1.0,1.0,0.0,1.0,2.0,93.0,0.0,4.0,1.0,3.0,1.0,0.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,6.0,0.0
Marquinhos,DF,Brazil,26.0,1994.0,6.0,6.0,540.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,344.0,374.0,6701.0,2731.0,100.0,101.0,214.0,227.0,26.0,39.0,0.0,0.0,25.0,1.0,0.0,27.0,1.0,0.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,24.0,10.0,6.0,406.0,41.0,188.0,211.0,7.0,1.0,406.0,1.0,1.0,0.0,315.0,1500.0,835.0,4.0,1.0,0.0,1.0,0.0,319.0,0.0,8.0,2.0,5.0,3.0,0.0,3.0,6.0,3.0,2.0,1.0,1.0,2.0,13.0,0.0
Adrián Martínez,DF,Venezuela,27.0,1993.0,3.0,3.0,270.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,69.0,86.0,1258.0,659.0,29.0,32.0,33.0,38.0,6.0,10.0,0.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0,119.0,22.0,74.0,44.0,2.0,2.0,119.0,2.0,2.0,0.0,62.0,235.0,160.0,0.0,0.0,0.0,2.0,1.0,63.0,0.0,5.0,2.0,3.0,2.0,0.0,2.0,3.0,1.0,4.0,2.0,2.0,9.0,10.0,0.0
Fidel Martínez,MF,Ecuador,30.0,1990.0,3.0,1.0,62.0,0.0,1.0,1.0,24.9,1.0,0.0,0.0,15.0,27.0,213.0,58.0,8.0,10.0,6.0,10.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,5.0,32.0,0.0,2.0,16.0,14.0,2.0,32.0,1.0,1.0,0.0,15.0,64.0,31.0,3.0,0.0,1.0,2.0,0.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lautaro Martínez,FW,Argentina,23.0,1997.0,6.0,5.0,445.0,3.0,14.0,6.0,12.8,0.0,0.0,0.0,38.0,54.0,516.0,17.0,23.0,28.0,11.0,15.0,2.0,5.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,12.0,6.0,1.0,1.0,0.0,0.0,0.0,14.0,5.0,8.0,124.0,9.0,16.0,51.0,58.0,19.0,124.0,8.0,4.0,4.0,73.0,259.0,84.0,2.0,3.0,1.0,18.0,8.0,74.0,18.0,5.0,2.0,1.0,2.0,2.0,4.0,7.0,3.0,6.0,1.0,5.0,2.0,5.0,0.0
Lisandro Martínez,DF,Argentina,23.0,1998.0,1.0,1.0,90.0,0.0,1.0,1.0,3.8,0.0,0.0,0.0,89.0,94.0,1598.0,525.0,37.0,39.0,45.0,46.0,7.0,9.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,105.0,5.0,45.0,56.0,5.0,1.0,105.0,1.0,1.0,0.0,79.0,274.0,147.0,0.0,1.0,0.0,0.0,0.0,87.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0
Lucas Martínez Quarta,DF,Argentina,24.0,1996.0,1.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,55.0,893.0,283.0,11.0,14.0,29.0,34.0,4.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,60.0,4.0,22.0,35.0,3.0,1.0,60.0,1.0,0.0,1.0,39.0,177.0,91.0,1.0,1.0,0.0,0.0,0.0,42.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Marcelo Martins Moreno,FW,Bolivia,33.0,1987.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,105.0,19.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,8.0,0.0,2.0,3.0,3.0,0.0,8.0,0.0,0.0,0.0,6.0,22.0,7.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
